Name,ProductGroup,SKU,May,June,July,August,september,Quantity,Price,LEAD TIME,THRESHOLD VALUE,PredictedThreshold,RestockNeeded
HEARTWORM IVERMECTIN -PER TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0187,0,14.0,0,4,0,37.0,65.0,12,5,29.746246246246248,False
COMXICLA CO-AMOXICLAV 156.25 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0188,0,1.0,1,3,0,3.0,320.0,12,4,42.721364221364226,True
COMXICLA CO-AMOXICLAV 312.5 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0189,0,0.0,2,0,0,0.0,360.0,12,3,34.84770484770485,True
HIMALAYA ANIMAL HEALTH BY TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0190,60,58.0,0,0,0,2.0,10.0,12,11,48.994637494637495,True
EN-DEX 4000,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0191,0,0.0,0,0,0,7.0,208.0,12,3,29.84813384813385,True
EN-DEX 8000,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0192,0,0.0,0,0,0,0.0,180.0,12,3,30.71192621192621,True
CO-AMOXICLAV TABLET 625MG,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0193,0,0.0,0,6,0,25.0,65.0,12,4,44.594165594165595,True
SENLOVE VCO 250ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0194,1,4.0,1,0,0,0.0,260.0,12,4,19.44144144144144,True
SENLOVE VCO 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0195,6,0.0,0,0,0,0.0,120.0,12,4,39.553625053625055,True
BRONCHO AID NUTRIPETS PH 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0196,12,16.0,13,16,17,94.0,250.0,12,8,39.5986700986701,False
PET DEFENSE PROBIOTIC POWDER - 100G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0197,0,1.0,2,3,1,10.0,198.0,17,4,37.388888888888886,True
FUR-C ASCORBIC ACID 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0198,0,0.0,0,1,1,11.0,140.0,17,3,51.58236808236808,True
FUR-C ASCORBIC ACID 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0199,0,1.0,0,0,0,10.0,190.0,18,3,51.53839553839554,True
PET SILVER ION SKIN CREAM 50G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0200,1,0.0,0,0,0,1.0,320.0,18,3,43.01694551694552,True
SENLOVE PET COUGH SYRUP 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0201,1,3.0,3,3,1,4.0,160.0,18,4,76.81488631488632,True
SENLOVE URINARY TRACT NUTRITIONAL SUPPLEMENT 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0202,0,3.0,1,0,0,6.0,150.0,18,4,21.23208923208923,True
SENLOVE ANTI FLU ORAL LIQUID DROPS - ORANGE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0203,1,1.0,0,0,0,8.0,120.0,18,3,64.84791934791934,True
SENLOVE PET NITRITIONAL SUPPLEMENT  COUGH AND COLD - PURPLE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0204,0,0.0,0,0,0,10.0,90.0,18,3,64.57057057057057,True
GAN KANG MAXING SHIGAN ORAL LIQUID - FLU MEDICINE DROPS 10ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0205,0,1.0,0,0,0,9.0,80.0,18,3,47.65722865722866,True
CASSIEL PET - EYE DROPS NEOMYCIN SULFATE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0206,4,4.0,1,1,6,0.0,180.0,18,5,44.14092664092664,True
CASSIEL PET - NUTRI GEL,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0207,0,1.0,2,2,1,1.0,350.0,18,4,61.97168597168597,True
WILD ALASKAN SALMON OIL 100G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0208,0,4.0,6,0,0,0.0,140.0,18,5,27.743672243672243,True
TOVITAR PROBIOTICS 30CHEWS,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0209,0,1.0,1,0,0,0.0,220.0,18,4,44.695838695838695,True
TOVITAR SKIN HEALTH OMEGA 30 CHEWS,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0210,0,1.0,0,0,0,0.0,220.0,18,3,54.765765765765764,True
TAP SYRUP 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0211,0,0.0,0,1,0,12.0,360.0,3,3,8.942942942942944,False
VENWORLD WORMSTOP COMBI DEWORMER 2TABLETS 1BOX,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0212,0,0.0,0,2,0,6.0,150.0,3,4,4.752466752466753,False
VENWORLD WORMSTOP DEWORMER SYRUP 15ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0213,0,1.0,0,1,0,29.0,180.0,3,4,7.286357786357787,False
TOBRAMYCIN OPTHOCARE EYE DROPS 5ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0214,0,4.0,0,2,0,8.0,190.0,3,4,4.561347061347061,False
VESCON EAR CARE 30ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0215,0,0.0,0,1,2,12.0,185.0,3,4,7.318961818961818,False
IVERMAX SPRAY 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0216,0,0.0,0,0,0,6.0,270.0,3,3,13.316387816387817,True
TOVITAR ARCTIC SALMON OIL 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0217,0,1.0,1,0,2,8.0,250.0,16,4,51.155941655941646,True
DEXTROLYTE BLUE SACHET 5G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0218,0,9.0,6,4,1,48.0,12.0,16,9,40.879665379665376,False
DEXTROLYTE LACTA PINK SACHET 5G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0219,0,4.0,6,0,0,4.0,14.0,16,5,52.962247962247964,True
NUTRIPETS PH VITAAID PROBIOTIC SUPPLEMENT 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0220,0,1.0,7,3,0,44.0,180.0,16,5,54.998712998713,True
DR SHIBA WILD SALMON OIL 200ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0221,0,0.0,3,0,0,2.0,450.0,16,4,32.54204204204204,True
HIMALAYA ANXOCARE VET TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0222,0,0.0,0,0,0,60.0,20.0,16,3,40.90090090090091,False
CD-PET CANINE DISTEMPER SUPPORT 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0223,0,0.0,0,0,1,2.0,360.0,16,3,26.680609180609178,True
MADRE DE CACAO TOPICAL HEALING BALM - PETS EMPORIUM PH 40G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0224,0,0.0,0,1,2,4.0,180.0,16,4,56.4056199056199,True
20CC SYRINGE,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0225,0,0.0,0,2,1,50.0,40.0,12,4,33.08644358644359,False
HAIRBALL SOLUTION CAT NUTRITIONAL GEL 120G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0226,0,0.0,1,2,0,3.0,180.0,6,4,20.695195195195197,True
FEEDING KIT SYRINGE FOR TABLET AND LIQUID,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0227,0,0.0,2,2,2,9.0,80.0,6,4,11.943371943371943,True
PUAINTA HAIRBALL RELIEF GEL 120G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0228,0,0.0,4,2,0,4.0,320.0,9,4,30.19026169026169,True
PUAINTA HAIRBALL RELIEF TABLETS 50G,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0229,0,0.0,0,0,0,3.0,280.0,6,3,7.786143286143286,True
VETINA MIND CALMING TABLET,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0230,0,0.0,5,0,0,29.0,50.0,3,4,3.5315315315315314,False
FUR BOOST VIRGIN COCONUT OIL 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0231,0,0.0,1,2,0,10.0,120.0,14,4,39.51758901758902,True
FUR BOOST VIRGIN COCONUT OIL 250ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0232,0,0.0,2,0,0,8.0,220.0,14,3,44.95045045045046,True
DOGGY-DOGGY SYRUP VRP-142 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0233,0,0.0,1,0,0,10.0,180.0,14,3,40.51866151866152,True
ALL NATURAL ST NANO SILVER 10PPM,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0234,0,0.0,3,0,0,1.0,600.0,14,4,19.414199914199912,True
COLMOC AMOXICILLIN 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0235,0,0.0,0,0,3,12.0,180.0,14,4,47.537323037323034,True
PETYPERIN 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0236,0,0.0,0,0,0,0.0,350.0,14,3,41.950879450879455,True
FORZA DS 120ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0237,0,0.0,0,0,1,12.0,240.0,14,3,35.68618618618619,True
DOGGY DOGGY SYRUP 60ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0238,0,0.0,0,2,2,,90.0,14,4,26.311239811239812,False
LUNA AND LUFFY OMEGA 3 SALMON OIL 100ML,"MEDICINE, VITAMINS, AND SUPPLEMENTS",MVS0239,0,0.0,0,5,0,,180.0,14,4,41.719862719862725,False
BABY BOO CHARCOAL PEE PADS - M/L,PAD AND DIAPERS,PD0001,1,2.0,1,3,2,37.0,540.0,14,5,25.560274560274564,False
BLUE LOCAL PEE PADS XL BY PC,PAD AND DIAPERS,PD00010,5,0.0,5,2,0,22.0,48.0,14,6,56.62376662376662,True
BABY BOO DIAPERS FEMALE -XS/S/M/L,PAD AND DIAPERS,PD0002,2,2.0,1,0,11,7.0,198.0,19,7,46.838481338481344,True
BABY BOO DIAPERS MALE - XS/S/M/L,PAD AND DIAPERS,PD0003,5,0.0,0,0,1,0.0,198.0,19,4,41.719862719862725,True
DONO DIAPER FEMALE XS/S/M,PAD AND DIAPERS,PD0004,9,10.0,11,14,4,22.0,185.0,19,15,27.877091377091375,True
DONO DIAPER MALE XS/S/M,PAD AND DIAPERS,PD0005,3,11.0,24,8,3,24.0,190.0,17,15,58.568640068640065,True
DIAPER BY PIECE ALL SIZES,PAD AND DIAPERS,PD0006,7,19.0,1,6,6,10.0,30.0,17,12,29.683183183183182,True
DONO TRAINING PEE PADS S/M/L,PAD AND DIAPERS,PD0007,1,1.0,4,3,3,19.0,510.0,17,6,38.08429858429859,True
MANILA PEE PADS S/M/L/XL PACK,PAD AND DIAPERS,PD0008,0,1.0,0,3,1,1.0,560.0,17,4,70.87837837837839,True
BLUE LOCAL PEE PADS S/M/L,PAD AND DIAPERS,PD0009,1,7.0,7,5,7,31.0,280.0,17,12,46.04954954954955,True
TOMCAT DIAPER MALE XL,PAD AND DIAPERS,PD13,0,0.0,0,0,0,0.0,220.0,17,3,58.23058773058773,True
TOMCAT DIAPER MALE XL BY PC,PAD AND DIAPERS,PD14,2,0.0,0,0,0,22.0,40.0,17,4,63.7945087945088,True
LOCAL BLUE PEE PADS SMALL BY PC,PAD AND DIAPERS,PD15,38,12.0,27,14,46,21.0,8.0,14,30,38.79322179322179,True
COOLING PAD LARGE,PAD AND DIAPERS,PD16,1,0.0,0,0,0,0.0,480.0,14,3,38.02745602745603,True
COOLING PAD BLUE - LARGE 50X60CM,PAD AND DIAPERS,PD17,0,0.0,0,0,0,2.0,330.0,14,3,48.90090090090089,True
COOLING PAD BLUE - MEDIUM 40X50CM,PAD AND DIAPERS,PD18,0,1.0,0,0,0,0.0,240.0,14,3,31.781853281853287,True
PLASTIC MATTING 1X2 BLACK,PLASTIC MATTING,PM0001,0,0.0,0,0,0,25.0,150.0,14,3,36.50407550407551,True
PLASTIC MATTING 1X2 GREEN,PLASTIC MATTING,PM0002,0,0.0,0,0,0,21.0,160.0,14,3,40.03861003861004,True
PLASTIC MATTING 1X2 WHITE,PLASTIC MATTING,PM0003,0,0.0,0,0,0,21.0,195.0,14,3,47.072501072501076,True
PLASTIC MATTING 1X3 BLACK,PLASTIC MATTING,PM0004,0,0.0,1,0,0,56.0,185.0,14,3,48.81252681252681,False
PLASTIC MATTING 1X3 COLORED,PLASTIC MATTING,PM0005,0,0.0,0,2,0,59.0,195.0,14,3,28.204418704418707,False
PLASTIC MATTING 1X3 WHITE (HEAVY DUTY),PLASTIC MATTING,PM0006,0,4.0,0,0,0,24.0,260.0,14,4,50.690261690261686,True
PLASTIC MATTING 1X3 WHITE (STANDARD),PLASTIC MATTING,PM0007,0,0.0,0,0,0,0.0,195.0,14,3,47.97168597168598,True
PLASTIC MATTING 2X3 FLAT - GREEN,PLASTIC MATTING,PM0008,0,0.0,0,0,0,20.0,450.0,14,3,44.74388674388674,True
PLASTIC MATTING 2X3 FLAT - BLACK,PLASTIC MATTING,PM0009,0,0.0,0,0,0,20.0,420.0,14,3,34.618833118833116,True
ELEVATED PLASTIC MATTING 2X3X6,PLASTIC MATTING,PM0010,0,0.0,0,0,0,20.0,540.0,14,3,43.954096954096954,True
ELEVATED PLASTIC MATTING 2X3X8,PLASTIC MATTING,PM0011,0,2.0,0,3,2,20.0,560.0,14,5,43.97490347490347,True
PLUSH TOY WITH RIBBON,TOYS,PT121,0,2.0,0,7,0,22.0,45.0,14,5,38.8953238953239,True
CAT SCRATCH BOARD OVAL - SALL 51X36CM,TOYS,PT122,0,0.0,2,0,0,0.0,280.0,14,3,32.270270270270274,True
SQUEAKY PAW STAND TOY,TOYS,PT124,0,0.0,3,1,2,21.0,55.0,14,4,35.41763191763192,True
RED RUBBER BALL ROPE,TOYS,PT126,0,1.0,4,0,0,19.0,120.0,14,4,51.019948519948514,True
CANDY COLOR BONE TOY,TOYS,PT131,0,3.0,3,2,0,18.0,90.0,14,5,28.53217503217503,True
SQUEAKY RUBBER FOOTBALL TOY,TOYS,PT141,0,4.0,0,4,4,42.0,75.0,14,6,34.46117546117546,False
CAT SCRATCH BALL TRIANGLE STAND,TOYS,PT159,0,0.0,0,0,0,4.0,420.0,14,3,49.38009438009438,True
BARBELL TOY,TOYS,PT160,0,5.0,3,3,0,5.0,65.0,14,5,19.28700128700129,True
SQUEAKY CRAB TOY,TOYS,PT161,1,1.0,2,1,1,9.0,60.0,14,4,45.65722865722866,True
TRANSPARENT SPIKEY BONE,TOYS,PT170,0,4.0,2,1,2,6.0,95.0,14,5,40.58987558987559,True
TRANSPARENT TRIANGLE TOY,TOYS,PT173,0,5.0,3,0,0,4.0,85.0,14,5,47.558344058344055,True
COLOR BONE TOY,TOYS,PT176,1,4.0,2,3,1,5.0,120.0,14,5,52.65722865722866,True
CACTUS COTTON ROPE,TOYS,PT196,0,2.0,1,0,0,9.0,180.0,14,4,34.006435006435005,True
MOUSE CAT TOY,TOYS,PT197,0,0.0,5,3,0,7.0,98.0,14,5,22.414628914628913,True
TRAP MOUSE TOY,TOYS,PT198,0,0.0,3,0,1,2.0,30.0,14,4,24.91741741741742,True
PET FRISBEE,TOYS,PT199,0,0.0,0,0,0,4.0,60.0,14,3,42.5935220935221,True
CARROT LASER CAT STICK ,TOYS,PT200,0,0.0,1,0,0,,180.0,14,3,46.05298155298155,False
BIOLINE TEA TREE OIL PET SOAP 100G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0001,2,0.0,3,0,1,6.0,160.0,14,4,35.5040755040755,True
AZU DOG SHAMPOO 1000ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0003,1,0.0,0,0,0,5.0,495.0,5,3,18.795366795366796,True
AZU DOG SHAMPOO 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0004,0,0.0,0,0,1,5.0,320.0,5,3,12.947661947661949,True
BEARING SHAMPOO 150ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0005,1,11.0,4,4,1,6.0,165.0,6,11,13.04954954954955,True
BEARING SHAMPOO 300ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0006,5,13.0,7,2,6,19.0,255.0,6,13,24.610038610038607,True
BEARING SHAMPOO 600ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0007,9,1.0,2,8,4,25.0,380.0,6,11,18.971256971256974,False
FRISKY/CUTECAT ORGANIC MDC SHAMPOO 1000ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0008,1,0.0,1,0,1,9.0,320.0,15,4,31.633848133848133,True
FRISKY/CUTECAT ORGANIC MDC SHAMPOO 100ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0009,0,1.0,4,13,1,29.0,50.0,15,9,37.060918060918056,True
FRISKY ORGANIC MDC SHAMPOO 250ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0010,1,3.0,0,6,4,19.0,80.0,15,7,37.369798369798374,True
FRISKY ORGANIC MDC SHAMPOO 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0011,3,1.0,0,2,2,12.0,150.0,15,5,42.78078078078078,True
GOLDEN FUR CONDITIONER,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0012,0,0.0,0,0,0,0.0,90.0,9,3,24.311239811239812,True
PAWS & WHISKERS PET COLOGNE (SWEET FRUITY SCENT) 100ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0013,0,0.0,4,4,0,16.0,130.0,15,5,46.92449592449593,True
GFUR CARE PAWS AND WHISKERS FLEA POWDER,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0014,7,6.0,9,7,4,36.0,130.0,15,10,44.611111111111114,True
G FUR CARE - MADRE DE CACAO ORGANIC BAR SOAP,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0015,10,12.0,5,8,2,18.0,80.0,15,10,20.04954954954955,True
G FUR CARE - PAWS AND WHISKERS - ODOR ELIMINATOR AND DISENFECTANT 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0016,0,4.0,4,4,0,5.0,195.0,15,6,36.74367224367224,True
CANIDERM 100ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0017,0,0.0,0,0,0,0.0,0.0,7,3,20.334620334620336,True
CUTECAT ORGANIC SHAMPOO MDC 250ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0018,0,0.0,1,3,3,14.0,80.0,7,5,23.36164736164736,True
CUTECAT ORGANIC SHAMPOO MDC 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0019,1,1.0,0,2,0,13.0,150.0,7,4,15.414628914628913,True
FURMAGIC - DOG CONDITIONER 350ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0020,0,0.0,0,0,0,0.0,200.0,5,3,17.312741312741313,True
FURMAGIC - MAGIC SHINE LEAVE-ON CONDITIONING SPRAY PINK (268ml),"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0021,0,0.0,0,0,0,0.0,200.0,8,3,29.399184899184895,True
FURMAGIC DOG SHAMPOO 300ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0022,0,1.0,1,0,1,2.0,250.0,5,4,11.822608322608321,True
FURMAGIC DOG SOAP 108G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0023,0,0.0,0,0,0,0.0,80.0,5,3,19.857142857142858,True
LORI SOAP 120G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0024,0,0.0,0,0,0,0.0,82.0,5,3,14.879450879450879,True
LORI SOAP MADRE DE CACAO 120G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0025,0,0.0,0,0,0,0.0,68.0,5,3,12.71214071214071,True
MADRE DE CACAO HERBAL SOAP PACK,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0026,0,0.0,0,0,0,0.0,10.0,5,3,9.743886743886744,True
MADRE DE CACAO OINTMENT 120G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0027,0,0.0,0,0,0,0.0,80.0,5,3,10.506220506220506,True
MADRE DE CACAO OINTMENT 30G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0028,0,0.0,0,0,0,0.0,30.0,5,3,16.891891891891895,True
MADRE DE CACAO OINTMENT 60G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0029,0,0.0,0,0,0,0.0,57.3,5,3,18.055555555555554,True
MYCOCIDE SHAMPOO 150ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0030,0,1.0,2,0,3,4.0,360.0,17,4,43.19026169026169,True
PET BIOLINE WHITE CAT SHAMPOO 200ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0032,0,0.0,0,0,0,0.0,100.0,3,3,7.619905619905619,True
VETNODERM (SULFUR SOAP) 145G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0034,0,0.0,0,0,0,0.0,100.0,14,3,45.36700986700987,True
VETNODERM CREAM 10G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0035,0,0.0,0,0,0,0.0,100.0,14,3,27.805019305019304,True
VETNODERM SOAP (ORIG) ANTI TICK AND FLEA 145G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0036,0,0.0,0,0,0,0.0,0.0,14,3,62.51694551694552,True
VETNODERM SOAP MDC 145G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0037,0,0.0,0,0,0,0.0,0.0,14,3,41.950879450879455,True
YINGTE PET TOOTHPASTE 75G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0038,0,0.0,0,0,0,0.0,25.0,14,3,54.422779922779924,True
ACTION ULTRA DISENFECTANT CLEANING SPRAY,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0039,0,1.0,0,1,0,7.0,98.0,14,4,54.97168597168597,True
DERMOVET SOAP 90G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0040,1,1.0,3,1,1,7.0,120.0,17,5,49.30694980694981,True
NURTURE - ALL PURPOSE CLEANSING WIPES 15+5 SHEETS,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0041,0,0.0,0,0,0,0.0,24.15,15,3,31.957528957528957,True
NURTURE - ALL PURPOSE CLEANSING WIPES 80+10 SHEETS,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0042,0,0.0,0,0,0,0.0,78.05,15,3,36.796010296010294,True
PET SOLUTION BRAND-MADRE DE CACAO OCEAN FRESH 330ML REPACK SHAMPOO,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0044,0,0.0,0,0,0,0.0,21.0,15,3,47.359073359073356,True
PET WIPES -PET CARE ZOOM 80 SERIES,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0045,6,6.0,3,11,5,32.0,46.0,15,12,43.45795795795796,True
PETPERS PET WIPES 50 SHEETS,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0046,0,0.0,0,0,0,0.0,67.0,15,3,38.870870870870874,True
ST. ROCHE DOG DRY SHAMPOO 128G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0047,1,1.0,0,0,0,11.0,160.0,15,4,33.1046761046761,True
WIGGLE WAGGLE 250ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0048,0,0.0,0,0,0,0.0,79.0,15,3,47.54054054054054,True
WIGGLE WAGGLE MDC 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0049,0,0.0,0,0,0,0.0,40.17,15,3,28.621836121836118,True
LUXE PET FRAGRANCE PERFUME 60ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0050,1,0.0,0,0,0,0.0,129.0,15,3,22.275203775203774,True
GFUR CARE TICK BUSTER FIPRONIL SPRAY 100ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0051,3,1.0,0,1,2,7.0,160.0,15,5,34.22865722865723,True
LOCAL MDC SINGLE SOAP 50G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0052,0,0.0,0,0,0,0.0,8.0,18,3,48.886743886743886,True
PROLIFIC FIPRONIL SOAP 135G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0055,0,0.0,0,0,0,0.0,45.0,18,3,48.84277134277134,True
PROLIFIC MADRE DE CACAO HEALING CREAM 10G,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0056,4,4.0,1,1,2,14.0,95.0,18,6,43.86894036894037,True
PROLIFIC MDC SPECIALIZED SHAMPOO - 1L REPACK PUMP BOTTLE,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0057,0,0.0,0,0,0,0.0,190.0,18,3,34.68018018018018,True
PROLIFIC PET COLOGNE 100ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0058,0,0.0,0,0,0,0.0,78.0,18,3,41.961389961389955,True
PROLIFIC PET COLOGNE 50ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0059,18,8.0,5,13,17,-2.0,80.0,18,17,61.74624624624626,True
PROLIFIC SHAMPOO 100ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0060,25,23.0,9,17,11,164.0,60.0,18,20,70.84920634920636,False
PROLIFIC SHAMPOO 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0061,18,9.0,10,8,7,58.0,160.0,18,15,52.711711711711715,False
PROLIFIC SHAMPOO HALF 1/2-GALLON,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0062,5,4.0,0,3,0,33.0,230.0,18,6,43.86894036894037,True
PROLIFIC SHAMPOO 1-GALLON,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0063,2,3.0,2,2,0,17.0,380.0,18,5,30.442942942942942,True
PROLIFIC SPECIALIZED SHAMPOO  - FIPRONIL 250ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0064,2,2.0,8,2,1,13.0,150.0,18,7,50.7915057915058,True
PROLIFIC SPECIALIZED SHAMPOO - FIPRONIL 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0065,0,0.0,0,0,0,0.0,159.0,18,3,41.863148863148865,True
PROLIFIC SPECIALIZED SHAMPOO - FIPRONIL GALLON,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0066,0,0.0,0,0,0,0.0,449.0,18,3,66.84277134277134,True
PROLIFIC SPECIALIZED SHAMPOO - MDC 250ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0067,5,1.0,4,1,0,2.0,150.0,18,7,29.25825825825826,True
PROLIFIC SPECIALIZED SHAMPOO - MDC 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0068,0,0.0,0,0,0,0.0,250.0,18,3,57.9030459030459,True
PROLIFIC SPECIALIZED SHAMPOO - MDC GALLON,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0069,0,0.0,0,0,0,0.0,449.0,18,3,63.10810810810811,True
PROLIFIC SPECIALIZED SHAMPOO - OATMEAL 250ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0070,0,0.0,1,1,0,19.0,150.0,18,4,32.07550407550407,True
PROLIFIC SPECIALIZED SHAMPOO - OATMEAL 500ML,"SHAMPOO, SOAP, AND GROOMING SOLUTION",SSG0071,0,1.0,0,1,0,-1.0,250.0,18,4,39.20806520806521,True
